STNAME,CTYNAME,STCODE,CTYCODE,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014
Texas,Howard County,48,227,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Texas,Hudspeth County,48,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Hunt County,48,231,1,1,0,3,0,0,0,1,0,1,0,0,0,1,0
Texas,Hutchinson County,48,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Irion County,48,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Jack County,48,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Jackson County,48,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Jasper County,48,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Jeff Davis County,48,243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Texas,Jefferson County,48,245,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Texas,Jim Hogg County,48,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Jim Wells County,48,249,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Texas,Johnson County,48,251,1,0,5,0,0,0,1,0,1,1,2,0,0,0,1
Texas,Jones County,48,253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Texas,Karnes County,48,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Texas,Kaufman County,48,257,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0
Texas,Kendall County,48,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Kenedy County,48,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Kent County,48,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Kerr County,48,265,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
Texas,Kimble County,48,267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Texas,King County,48,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Kinney County,48,271,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Texas,Kleberg County,48,273,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Texas,Knox County,48,275,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Lamar County,48,277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Texas,Lamb County,48,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Lampasas County,48,281,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Texas,La Salle County,48,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Texas,Lavaca County,48,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Texas,Lee County,48,287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Texas,Leon County,48,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Texas,Liberty County,48,291,0,0,0,0,0,1,1,0,0,0,0,1,2,0,2
Texas,Limestone County,48,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Lipscomb County,48,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Live Oak County,48,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Llano County,48,299,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0
Texas,Loving County,48,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Lubbock County,48,303,0,1,1,0,0,0,1,2,1,0,1,0,1,0,0
Texas,Lynn County,48,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,McCulloch County,48,307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Texas,McLennan County,48,309,0,0,1,0,0,0,0,1,2,2,0,0,0,1,0
Texas,McMullen County,48,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Madison County,48,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Marion County,48,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Martin County,48,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Mason County,48,319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Texas,Matagorda County,48,321,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Maverick County,48,323,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Texas,Medina County,48,325,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Texas,Menard County,48,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Midland County,48,329,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Texas,Milam County,48,331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Mills County,48,333,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0
Texas,Mitchell County,48,335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Texas,Montague County,48,337,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
Texas,Montgomery County,48,339,0,1,0,0,2,1,0,7,8,7,11,3,10,6,1
Texas,Moore County,48,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Morris County,48,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Motley County,48,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Nacogdoches County,48,347,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
Texas,Navarro County,48,349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Texas,Newton County,48,351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Texas,Nolan County,48,353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Texas,Nueces County,48,355,0,0,1,0,0,1,0,3,6,2,0,1,0,1,0
Texas,Ochiltree County,48,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Oldham County,48,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Orange County,48,361,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Texas,Palo Pinto County,48,363,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Texas,Panola County,48,365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Texas,Parker County,48,367,0,2,1,2,0,0,1,0,5,1,1,3,1,0,0
Texas,Parmer County,48,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Pecos County,48,371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Texas,Polk County,48,373,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
Texas,Potter County,48,375,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
Texas,Presidio County,48,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Rains County,48,379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Texas,Randall County,48,381,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1
Texas,Reagan County,48,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Real County,48,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Red River County,48,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Reeves County,48,389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Texas,Refugio County,48,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Roberts County,48,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Robertson County,48,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Rockwall County,48,397,0,0,2,0,1,0,0,3,0,6,3,1,1,0,0
Texas,Runnels County,48,399,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Texas,Rusk County,48,401,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Texas,Sabine County,48,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,San Augustine County,48,405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,San Jacinto County,48,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,San Patricio County,48,409,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0
Texas,San Saba County,48,411,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0
Texas,Schleicher County,48,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Scurry County,48,415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Texas,Shackelford County,48,417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Texas,Shelby County,48,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Sherman County,48,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Smith County,48,423,0,0,1,0,0,0,2,2,0,1,1,0,0,2,0
Texas,Somervell County,48,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Starr County,48,427,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
Texas,Stephens County,48,429,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
Texas,Sterling County,48,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Stonewall County,48,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Sutton County,48,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Swisher County,48,437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Texas,Tarrant County,48,439,6,27,7,5,5,3,3,2,19,22,17,5,2,5,2
Texas,Taylor County,48,441,2,1,2,0,1,1,1,0,2,6,1,0,3,2,0
Texas,Terrell County,48,443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Texas,Terry County,48,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Throckmorton County,48,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Titus County,48,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Tom Green County,48,451,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1
Texas,Travis County,48,453,4,7,38,12,27,17,2,2,8,8,4,9,3,6,4
Texas,Trinity County,48,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Tyler County,48,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Upshur County,48,459,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Texas,Upton County,48,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Uvalde County,48,463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Val Verde County,48,465,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0
Texas,Van Zandt County,48,467,0,0,0,0,0,0,1,2,2,2,0,0,1,1,0
Texas,Victoria County,48,469,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Texas,Walker County,48,471,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
Texas,Waller County,48,473,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Texas,Ward County,48,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Washington County,48,477,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Texas,Webb County,48,479,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1
Texas,Wharton County,48,481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Texas,Wheeler County,48,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Wichita County,48,485,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0
Texas,Wilbarger County,48,487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Texas,Willacy County,48,489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Texas,Williamson County,48,491,1,0,2,1,2,1,0,2,1,1,2,3,1,1,1
Texas,Wilson County,48,493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Winkler County,48,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Wise County,48,497,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0
Texas,Wood County,48,499,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0
Texas,Yoakum County,48,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Young County,48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Zapata County,48,505,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Texas,Zavala County,48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,Texas,48,999,0,0,0,1,7,0,0,0,0,0,0,0,0,4,0
Utah,Beaver County,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Box Elder County,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Cache County,49,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Utah,Carbon County,49,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Daggett County,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Davis County,49,11,1,0,1,0,0,0,0,1,0,0,0,1,3,2,2
Utah,Duchesne County,49,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Utah,Emery County,49,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Utah,Garfield County,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Grand County,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Iron County,49,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Juab County,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Kane County,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Millard County,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Morgan County,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Piute County,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Rich County,49,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Salt Lake County,49,35,1,0,1,1,1,1,1,3,0,5,0,2,1,8,4
Utah,San Juan County,49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Sanpete County,49,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Utah,Sevier County,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Summit County,49,43,0,0,1,0,0,0,1,0,1,0,2,2,0,0,1
Utah,Tooele County,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Uintah County,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Utah County,49,49,1,1,0,0,0,0,2,1,1,2,0,2,1,4,3
Utah,Wasatch County,49,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Utah,Washington County,49,53,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
Utah,Wayne County,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,Weber County,49,57,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Utah,Utah,49,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vermont,Addison County,50,1,3,0,1,1,4,8,7,8,27,38,22,44,29,57,42
Vermont,Bennington County,50,3,10,2,7,8,15,22,47,50,124,104,91,174,128,168,108
Vermont,Caledonia County,50,5,0,0,2,0,1,1,1,1,5,2,2,3,6,7,7
Vermont,Chittenden County,50,7,3,5,7,9,8,4,11,13,40,39,31,56,68,104,60
Vermont,Essex County,50,9,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1
Vermont,Franklin County,50,11,2,1,0,1,2,0,0,2,4,2,6,8,12,13,15
Vermont,Grand Isle County,50,13,0,0,1,0,0,0,1,0,3,4,1,5,5,8,9
Vermont,Lamoille County,50,15,0,1,1,2,0,0,0,4,4,2,4,5,3,7,9
Vermont,Orange County,50,17,3,2,3,2,3,0,3,2,10,11,9,17,19,34,28
Vermont,Orleans County,50,19,0,0,1,2,0,1,1,2,2,2,1,2,2,5,1
Vermont,Rutland County,50,21,3,4,3,2,2,3,12,16,61,75,73,116,98,178,100
Vermont,Washington County,50,23,2,1,3,6,4,2,2,6,9,12,7,15,12,11,23
Vermont,Windham County,50,25,7,1,3,7,5,9,16,22,75,68,58,85,69,113,83
Vermont,Windsor County,50,27,6,1,5,3,5,4,4,11,39,49,51,93,71,185,113
Vermont,Vermont,50,999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Virginia,Accomack County,51,1,2,4,5,10,31,10,1,12,17,9,3,4,7,7,3
Virginia,Albemarle County,51,3,3,4,7,4,8,0,4,3,16,26,43,43,31,30,32
Virginia,Alleghany County,51,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Virginia,Amelia County,51,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Virginia,Amherst County,51,9,0,0,0,0,0,0,1,0,1,1,5,6,13,5,4
Virginia,Appomattox County,51,11,0,0,0,0,0,0,0,0,0,0,1,3,0,4,1
Virginia,Arlington County,51,13,5,2,3,8,7,16,11,30,33,31,16,21,10,34,28
Virginia,Augusta County,51,15,1,0,0,1,1,0,0,5,9,15,35,35,25,17,27
Virginia,Bath County,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Bedford County,51,19,3,0,0,0,0,1,2,3,2,0,5,11,19,10,5
Virginia,Bland County,51,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Virginia,Botetourt County,51,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Virginia,Brunswick County,51,25,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
Virginia,Buchanan County,51,27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Virginia,Buckingham County,51,29,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0
Virginia,Campbell County,51,31,0,0,1,0,0,2,2,1,1,0,2,9,5,2,2
Virginia,Caroline County,51,33,0,1,0,0,0,0,2,4,4,0,0,2,2,5,3
Virginia,Carroll County,51,35,0,0,1,0,0,0,0,1,0,0,0,3,8,20,31
Virginia,Charles City County,51,36,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
Virginia,Charlotte County,51,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Virginia,Chesterfield County,51,41,0,3,4,4,1,4,2,10,16,15,6,14,13,18,18
Virginia,Clarke County,51,43,0,1,0,1,1,0,6,11,14,9,22,17,8,12,9
Virginia,Craig County,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Culpeper County,51,47,0,0,0,0,0,4,6,12,6,9,11,9,16,9,6
Virginia,Cumberland County,51,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Virginia,Dickenson County,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Dinwiddie County,51,53,0,0,0,0,1,2,0,2,1,0,1,1,0,0,1
Virginia,Essex County,51,57,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0
Virginia,Fairfax County,51,59,19,37,69,3,1,10,102,209,190,232,203,126,148,243,274
Virginia,Fauquier County,51,61,1,2,3,8,3,25,8,40,38,22,21,17,29,27,23
Virginia,Floyd County,51,63,0,0,0,0,0,0,0,2,5,11,14,8,33,50,47
Virginia,Fluvanna County,51,65,0,1,1,0,3,1,0,1,0,5,2,2,3,7,8
Virginia,Franklin County,51,67,1,0,0,0,1,0,0,0,1,0,0,0,2,2,1
Virginia,Frederick County,51,69,0,1,2,2,0,0,3,39,51,16,77,44,58,33,30
Virginia,Giles County,51,71,0,0,0,0,0,0,0,0,0,0,3,0,10,6,16
Virginia,Gloucester County,51,73,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1
Virginia,Goochland County,51,75,1,0,0,1,0,0,1,1,2,0,3,1,1,2,1
Virginia,Grayson County,51,77,1,0,0,0,0,0,0,0,0,0,0,2,0,8,8
Virginia,Greene County,51,79,0,0,3,0,0,1,0,1,4,8,10,6,7,7,7
Virginia,Greensville County,51,81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Virginia,Halifax County,51,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Virginia,Hanover County,51,85,2,3,0,1,2,2,0,3,2,8,5,6,1,6,3
Virginia,Henrico County,51,87,3,0,2,3,3,2,1,9,4,5,9,6,15,19,5
Virginia,Henry County,51,89,3,1,0,1,1,0,0,0,1,0,0,0,2,3,2
Virginia,Highland County,51,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Isle of Wight County,51,93,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
Virginia,James City County,51,95,0,0,0,3,1,0,1,6,4,6,8,4,2,2,1
Virginia,King and Queen County,51,97,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Virginia,King George County,51,99,0,1,1,1,1,5,3,8,6,0,3,6,6,5,6
Virginia,King William County,51,101,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
Virginia,Lancaster County,51,103,0,0,0,0,0,0,0,4,5,0,0,0,0,0,1
Virginia,Lee County,51,105,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Virginia,Loudoun County,51,107,61,55,65,65,72,106,109,290,230,201,221,261,219,167,193
Virginia,Louisa County,51,109,0,0,1,0,2,0,0,1,1,0,4,9,4,5,7
Virginia,Lunenburg County,51,111,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
Virginia,Madison County,51,113,1,0,0,0,0,1,0,0,0,3,1,4,8,6,5
Virginia,Mathews County,51,115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Virginia,Mecklenburg County,51,117,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0
Virginia,Middlesex County,51,119,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Virginia,Montgomery County,51,121,3,1,2,0,0,2,1,4,24,13,33,11,44,54,72
Virginia,Nelson County,51,125,0,0,0,0,0,0,0,1,2,6,7,5,3,5,7
Virginia,New Kent County,51,127,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
Virginia,Northampton County,51,131,2,1,5,5,7,2,0,3,8,6,2,5,2,1,1
Virginia,Northumberland County,51,133,0,0,1,0,0,0,0,1,1,4,0,0,1,2,1
Virginia,Nottoway County,51,135,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3
Virginia,Orange County,51,137,0,0,0,0,0,1,1,4,5,2,1,3,7,5,4
Virginia,Page County,51,139,1,0,0,2,0,0,2,1,0,4,7,9,6,9,12
Virginia,Patrick County,51,141,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5
Virginia,Pittsylvania County,51,143,2,1,0,0,0,0,0,0,0,2,1,1,8,5,5
Virginia,Powhatan County,51,145,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
Virginia,Prince Edward County,51,147,0,0,0,0,0,1,0,1,0,0,1,3,1,1,1
Virginia,Prince George County,51,149,0,0,1,2,3,4,1,3,0,2,1,1,3,1,0
Virginia,Prince William County,51,153,6,13,23,22,26,26,30,78,68,45,25,27,29,53,49
Virginia,Pulaski County,51,155,0,0,0,1,0,0,0,3,2,6,20,1,21,28,42
Virginia,Rappahannock County,51,157,0,0,0,4,0,0,2,6,3,5,5,1,10,6,3
Virginia,Richmond County,51,159,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
Virginia,Roanoke County,51,161,0,0,1,0,0,1,0,1,1,1,2,2,5,13,12
Virginia,Rockbridge County,51,163,0,0,0,0,0,1,2,0,2,5,4,0,4,0,12
Virginia,Rockingham County,51,165,1,2,0,2,2,0,1,8,10,14,25,24,28,24,28
Virginia,Russell County,51,167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Virginia,Scott County,51,169,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Virginia,Shenandoah County,51,171,0,1,0,0,0,0,0,3,16,11,21,16,22,18,9
Virginia,Smyth County,51,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Virginia,Southampton County,51,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Spotsylvania County,51,177,2,2,10,2,1,1,3,12,10,7,3,3,12,21,14
Virginia,Stafford County,51,179,3,1,5,1,3,3,2,12,5,4,5,5,15,15,8
Virginia,Surry County,51,181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Virginia,Sussex County,51,183,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Virginia,Tazewell County,51,185,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Virginia,Warren County,51,187,3,4,2,3,0,5,3,23,48,5,40,24,35,25,25
Virginia,Washington County,51,191,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1
Virginia,Westmoreland County,51,193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Virginia,Wise County,51,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Virginia,Wythe County,51,197,0,0,0,0,0,1,0,0,0,2,1,1,5,13,16
Virginia,York County,51,199,0,0,0,3,3,3,3,5,3,2,2,2,2,3,1
Virginia,Alexandria city,51,510,0,1,4,6,0,1,3,9,7,8,10,4,3,12,17
Virginia,Bedford city,51,515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Virginia,Bristol city,51,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Buena Vista city,51,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Virginia,Charlottesville city,51,540,0,0,0,0,0,0,0,1,5,15,9,9,9,4,6
Virginia,Chesapeake city,51,550,1,2,7,5,2,1,3,11,7,5,8,2,6,5,5
Virginia,Colonial Heights city,51,570,0,0,1,1,1,0,0,0,1,0,0,0,1,3,1
Virginia,Covington city,51,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Danville city,51,590,0,1,0,0,0,0,1,0,0,2,0,3,2,2,4
Virginia,Emporia city,51,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Fairfax city,51,600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Virginia,Falls Church city,51,610,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0
Virginia,Franklin city,51,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Fredericksburg city,51,630,0,0,1,0,3,1,1,1,0,0,0,0,3,3,6
Virginia,Galax city,51,640,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6
Virginia,Hampton city,51,650,1,0,2,1,3,5,2,1,2,3,0,0,2,2,3
Virginia,Harrisonburg city,51,660,0,0,0,0,0,0,0,1,3,4,2,6,3,3,2
Virginia,Hopewell city,51,670,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1
Virginia,Lexington city,51,678,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
Virginia,Lynchburg city,51,680,0,0,1,0,1,7,8,12,2,0,27,34,31,22,14
Virginia,Manassas city,51,683,0,0,0,0,0,0,0,0,0,3,1,1,1,3,0
Virginia,Manassas Park city,51,685,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
Virginia,Martinsville city,51,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Newport News city,51,700,2,1,4,3,1,5,1,5,5,3,1,2,6,0,1
Virginia,Norfolk city,51,710,0,1,1,3,2,3,1,1,2,1,1,1,1,4,4
Virginia,Norton city,51,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,Petersburg city,51,730,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Virginia,Poquoson city,51,735,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Virginia,Portsmouth city,51,740,2,1,5,1,1,0,0,2,0,1,1,0,0,1,0
